DATE,DESCRIPTION,DEBIT,CREDIT,BALANCE,CLASSIFICATION_TRANS
2022-06-24,INET-IMPS-CR SRIKRISHN TAMILNAD2461M 073,0.0,10000.0,-107988914.44,IMPS
2022-06-24,2461UPI 919 JEEVARATH CNRB cbank PaytoM HDFe 06 2022,0.0,2000.0,-107986914.44,UPI
2022-06-24,NEFT2461Cr-16-SRIMOOKAMBIGAIAGENCIES- ATTN INB,0.0,50000.0,-107936914.44,NEFT
2022-06-24,IBITG15572970010062610052682461OTH-BILLPAY,0.0,20000.0,-107916914.44,TRANSFER
2022-06-24,2461UPI 549 ANANDARAJ KVBL 99457ybl Payment ca99b5f7f 06 2022,0.0,3000.0,-107913914.44,UPI
2022-06-24,NEFT2461KRISHNAAUTOPARTS-Harikrishnatocrb,0.0,56788.0,-107857126.44,NEFT
2022-06-24,NEFT2461Cr-B027-ThIRUMANIAUTOSPARES- URGENT,0.0,3328.0,-107853798.44,NEFT
2022-06-24,CASHHANDLINGCHCAODOCC2461,885.0,0.0,-107854683.44,BANK-CHARGES
2022-06-25,NEFT2461Cr-27-ABDULLAHAUTOSTORES- ATTN,0.0,100000.0,-107754683.44,NEFT
2022-06-25,NEFT2461Cr---NEWRPSAUTOSPARES-SPLSMEBRANCHMADURAI,0.0,5588.0,-107749095.44,NEFT
2022-06-25,NEFT2461Cr-66-SRILAKSHMIAGENCIES- ATTN INB,0.0,156153.0,-107592942.44,NEFT
2022-06-25,MB 4861255000004 ANBALAGAN2461M 8 CASTROOIL CANARA Page60of215anbueri 2022,0.0,5000.0,-107587942.44,IMPS
2022-06-25,NEFT2461MMANAUTOSTORE-null,0.0,6656.0,-107581286.44,NEFT
2022-06-25,UPI CR 217696527334 MANIAN2461B CNRB lvm-1okaxis UPI 92e 06 2022,0.0,754.0,-107580532.44,UPI
2022-06-25,UPI CR 217638712431 MrB2461MANI IDIB lvm-1okicici UPI f,0.0,4329.0,-107576203.44,UPI
2022-06-25,MB 62081400000335 PMVAUTO2461STRA CAN 2022,0.0,5000.0,-107571203.44,IMPS
2022-06-26,INET-IMPS-CR Customer IOBN22461 241 kayyem0,0.0,4680.0,-107566523.44,IMPS
2022-06-26,ATMTxndoneinotherbankATM IMPS2461Charges,9.44,0.0,-107566532.88,BANK-CHARGES
2022-06-26,IB-IMPS-DR UTIB 1880 26 06 20222461,27824.0,0.0,-107594356.88,IMPS
2022-06-26,INET-IMPS-CR JEYAAUTO TAMILNAD2461M 146,0.0,13866.0,-107580490.88,IMPS
2022-06-27,NEFT2461Cr-30-SIDDHESHAUTOSPARES- REF,0.0,14292.0,-107566198.88,NEFT
2022-06-27,ChqPaid-MICRInwardClearing-UNITED2461INDIAINSURANCECO-KOTAKMAHINDRABANKLTD-KOTAKMAHINDRABANKLTDKOT,9767.0,0.0,-107575965.88,CHQ
2022-06-27,ByClgCHNACCTSEC-PANDYAN2461GRAMABPURAMSTPACHITHRAAGENCIES,0.0,4865.0,-107571100.88,CHQ
2022-06-27,ByClgCHNACCTSEC-CITYUNION2461BANKLTDCHITHRAAGENCIES,0.0,5604.0,-107565496.88,CHQ
2022-06-27,ByClgCHNACCTSEC-BANKOF2461BARODABOBCHITHRAAGENCIES,0.0,4841.0,-107560655.88,CHQ
2022-06-27,ByClgCHNACCTSEC-TAMILNAD2461MERCANTILEBANKLTDTMBCHITHRAAGENCIES,0.0,5000.0,-107555655.88,CHQ
2022-06-27,ByClgCHNACCTSEC-BANKOF2461BARODABOBCHITHRAAGENCIES,0.0,7378.0,-107548277.88,CHQ
2022-06-27,ByClgCHNACCTSEC-KARURVYSYA2461BANKLTDKVBCHITHRAAGENCIES,0.0,6221.0,-107542056.88,CHQ
2022-06-27,ByClgCHNACCTSEC-ICICIBANKLTD2461CHITHRAAGENCIES,0.0,15000.0,-107527056.88,CHQ
2022-06-27,ByClgCHNACCTSEC-INDIAN2461OVERSEASBANKIOBCHITHRAAGENCIES,0.0,68597.0,-107458459.88,CHQ
2022-06-27,ByClgCHNACCTSEC-CITYUNION2461BANKLTDCHITHRAAGENCIES,0.0,3000.0,-107455459.88,CHQ
2022-06-27,ChqPaid-MICRInward2461Clearing-CASTROLINDIALTD-DEUTSCHEBANKDTB-DEUTSCHEBANK,2446651.84,0.0,-109902111.72,CHQ
2022-06-27,CashDeposit MDUPTNAGAR2461,0.0,210000.0,-109692111.72,CASH
2022-06-27,NEFT2461Cr-00-TMSAUTOSPARES-null,0.0,149830.0,-109542281.72,NEFT
2022-06-27,NEFTCr-SAA121513253-TMBL0000051-S2461PSTORE-SPLSMEBRANCHMADURAI,0.0,6113.0,-109536168.72,NEFT
2022-06-27,NEFT246164-PRANIKASPARESLUBRICANTS- URGENT,0.0,14123.0,-109522045.72,NEFT
2022-06-27,INET-IMPS-CR SRIVIGNES TAMILNAD2461M 175,0.0,3468.0,-109518577.72,IMPS
2022-06-27,UPI CR 217819613590 MrVK2461MA IDIB cbank UPI 5,0.0,500.0,-109518077.72,UPI
2022-06-27,NEFT2461ELAMMALAUTOSP-null,0.0,1295.0,-109516782.72,NEFT
2022-06-27,UPI CR 217844856837 NAVA2461KUMA SBIN 24487ybl Payment,0.0,730.0,-109516052.72,UPI
2022-06-27,NEFT2461Cr-15-DUBAIAUTOTYRES- ATTN trf,0.0,10000.0,-109506052.72,NEFT
2022-06-27,UPI CR 217842874833 MrK2461ALAG IDIB s UPI f,0.0,1000.0,-109505052.72,UPI
2022-06-27,NEFT2461Cr-98-VSKAUTOMOBILES- URGENT,0.0,8838.0,-109496214.72,NEFT
2022-06-27,MB 1459201001596 LAKSHMI2461AUTOMOBRAAGENCIES CANARA Lakshmiautomo 202209,0.0,5000.0,-109491214.72,IMPS
2022-06-27,NEFT2461Cr---MAKESHLAKSHMIAUTOSTORES-SPLSMEBRANCHMADURAI,0.0,7323.0,-109483891.72,NEFT
2022-06-27,NEFT2461Cr-09-SRIVALATHTHIAMMANAUTOS- FAST,0.0,3191.0,-109480700.72,NEFT
2022-06-28,CASHHANDLINGCHCAODOCC2461,496.0,0.0,-109481196.72,BANK-CHARGES
2022-06-28,ByClgCHNACCTSEC-TAMILNAD2461MERCANTILEBANKLTDTMBCHITHRAAGENCIES,0.0,7079.0,-109474117.72,CHQ
2022-06-28,ByClgCHNACCTSEC-ICICIBANKLTD2461CHITHRAAGENCIES,0.0,1500.0,-109472617.72,CHQ
2022-06-28,ByClgCHNACCTSEC-KARURVYSYA2461BANKLTDKVBCHITHRAAGENCIES,0.0,26423.0,-109446194.72,CHQ
2022-06-28,ByClgCHNACCTSEC-PUNJAB2461NATIONALBANKPNBCHITHRAAGENCIES,0.0,6000.0,-109440194.72,CHQ
2022-06-28,ByClgCHNACCTSEC-STATEBANKOF2461INDIASBICHITHRAAGENCIES,0.0,3807.0,-109436387.72,CHQ
2022-06-28,ByClgCHNACCTSEC-HDFCBANK2461LTDCHITHRAAGENCIES,0.0,10646.0,-109425741.72,CHQ
2022-06-28,ByClgCHNACCTSEC-TAMILNAD2461MERCANTILEBANKLTDTMBCHITHRAAGENCIES,0.0,13832.0,-109411909.72,CHQ
2022-06-28,ByClgCHNACCTSEC-Equitassmall2461financebankLTDCHITHRAAGENCIES,0.0,3947.0,-109407962.72,CHQ
2022-06-28,ByClgCHNACCTSEC-BANKOF2461BARODABOBCHITHRAAGENCIES,0.0,10000.0,-109397962.72,CHQ
2022-06-28,ByClgCHNACCTSEC-TAMILNAD2461MERCANTILEBANKLTDTMBCHITHRAAGENCIESPage62of215,0.0,6469.0,-109391493.72,CHQ
2022-06-28,ByClgCHNACCTSEC-KARURVYSYA2461BANKLTDKVBCHITHRAAGENCIES,0.0,7336.0,-109384157.72,OUTWARD-RETURN
2022-06-28,ByClgCHNACCTSEC-TAMILNAD2461MERCANTILEBANKLTDTMBCHITHRAAGENCIES,0.0,27000.0,-109357157.72,CHQ
2022-06-28,ByClgCHNACCTSEC-STATEBANKOF2461INDIASBICHITHRAAGENCIES,0.0,45417.0,-109311740.72,CHQ
2022-06-28,ByClgCHNACCTSEC-TAMILNAD2461MERCANTILEBANKLTDTMBCHITHRAAGENCIES,0.0,18044.0,-109293696.72,CHQ
2022-06-28,ByClgCHNACCTSEC-INDIAN2461OVERSEASBANKIOBCHITHRAAGENCIES,0.0,25703.0,-109267993.72,CHQ
2022-06-28,ByClgCHNACCTSEC-INDIANBANK2461INBCHITHRAAGENCIES,0.0,25769.0,-109242224.72,CHQ
2022-06-28,ByClgCHNACCTSEC-INDIAN2461OVERSEASBANKIOBCHITHRAAGENCIES,0.0,42272.0,-109199952.72,CHQ
2022-06-28,ByClgCHNACCTSEC-TAMILNAD2461MERCANTILEBANKLTDTMBCHITHRAAGENCIES,0.0,73498.0,-109126454.72,CHQ
2022-06-28,2461UPI 258 MUTHUKUMAR CNRB s UPI A,0.0,1000.0,-109125454.72,UPI
2022-06-28,NEFT24610002101-JMLUBRICANTS-null,0.0,2339.0,-109123115.72,NEFT
2022-06-28,NEFT2461Cr---SRIGANESHAUTOPARTS-null,0.0,3418.0,-109119697.72,NEFT
2022-06-28,MOB-IMPS-CR SREE2461AUTOM CityUn0105 06 2022,0.0,7216.0,-109112481.72,IMPS
2022-06-28,RAJANGAMPERIYAKARUPPATHEVARRAJANGAMP,23955.0,0.0,-109136436.72,TRANSFER
2022-06-28,NEFT2461ANDLYDIATRADER-null,0.0,14156.0,-109122280.72,NEFT
2022-06-28,NEFT2461Cr---SRIAYYANARAUTOMOBILES-SPLSMEBRANCHMADURAI,0.0,78032.0,-109044248.72,NEFT
2022-06-28,INET-IMPS-CR PONRAJANA TAMILNAD2461M 514 towards3,0.0,1511.0,-109042737.72,IMPS
2022-06-28,NEFT24610002101-SMRLUBRICANTS-null,0.0,3034.0,-109039703.72,NEFT
2022-06-28,UPI CR 217936905757 KALIDASS2461A HDFC 639-1okhdfcbank CRB,0.0,6000.0,-109033703.72,UPI
2022-06-28,UPI CR 217914836009 MrS2461KANN IDIB UPI 7bc4ee 1724,0.0,4000.0,-109029703.72,UPI
2022-06-28,gefuchqreturn-FundsInsufficient2461,7336.0,0.0,-109037039.72,OUTWARD-RETURN
2022-06-28,NEFT2461Cr-94-SREEMURUGANBALAAJEEENTERPRISES- ATTN INB,0.0,34440.0,-109002599.72,NEFT
2022-06-28,NEFT2461Cr-50-SUPage63of215BBIAHAGENCYS- ATTN,0.0,21560.0,-108981039.72,NEFT
2022-06-28,2461UPI 183 GUNASEKAR SBIN otorsoksbi PaytoM 4d,0.0,1129.0,-108979910.72,UPI
2022-06-28,NEFT2461Cr-98-VSKAUTOMOBILES- URGENT,0.0,22010.0,-108957900.72,NEFT
2022-06-28,OWCHQRTNCHGSNCAOTHTHAN2461IND,354.0,0.0,-108958254.72,OUTWARD-CHARGES
2022-06-29,INET-IMPS-CR NAGAPPAAU INDIAN24619 NAGAPPA4,0.0,7043.0,-108951211.72,IMPS
2022-06-29,ByClgCHNACCTSEC-PANDYAN2461GRAMABPURAMSTPACHITHRAAGENCIES,0.0,17195.0,-108934016.72,CHQ
2022-06-29,ByClgCHNACCTSEC-ICICIBANKLTD2461CHITHRAAGENCIES,0.0,4085.0,-108929931.72,CHQ
2022-06-29,ByClgCHNACCTSEC-STATEBANKOF2461INDIASBICHITHRAAGENCIES,0.0,15000.0,-108914931.72,CHQ
2022-06-29,ByClgCHNACCTSEC-CITYUNION2461BANKLTDCHITHRAAGENCIES,0.0,5621.0,-108909310.72,CHQ
2022-06-29,ByClgCHNACCTSEC-TAMILNAD2461MERCANTILEBANKLTDTMBCHITHRAAGENCIES,0.0,4119.0,-108905191.72,CHQ
2022-06-29,ByClgCHNACCTSEC-IDBIBANKLTD2461CHITHRAAGENCIES,0.0,10927.0,-108894264.72,CHQ
2022-06-29,ByClgCHNACCTSEC-DBSBANKLTD2461DBSCHITHRAAGENCIES,0.0,3328.0,-108890936.72,CHQ
2022-06-29,ByClgCHNACCTSEC-TAMILNAD2461MERCANTILEBANKLTDTMBCHITHRAAGENCIES,0.0,8925.0,-108882011.72,CHQ
2022-06-29,ByClgCHNACCTSEC-PUNJAB2461NATIONALBANKPNBCHITHRAAGENCIES,0.0,31601.0,-108850410.72,CHQ
2022-06-29,ByClgCHNACCTSEC-INDIAN2461OVERSEASBANKIOBCHITHRAAGENCIES,0.0,20000.0,-108830410.72,CHQ
2022-06-29,NEFT2461Cr---SRIGANESHAUTOPARTS-null,0.0,21912.0,-108808498.72,NEFT
2022-06-29,IBITG6329460010112820000862461OTH-CASTROLBILLPAYMENT,0.0,192793.0,-108615705.72,TRANSFER
2022-06-29,CashDeposit MDUPTNAGAR2461,0.0,40000.0,-108575705.72,CASH
2022-06-29,INET-IMPS-CR SRIITHIRU TAMILNAD2461M 654 Sriit 22,0.0,3328.0,-108572377.72,IMPS
2022-06-29,UPI CR 218029092138 SOMU2461R IOBA ci UPI,0.0,2000.0,-108570377.72,UPI
2022-06-29,MOB-IMPS-CR SNAGAJOTH INDIAN24615 cas 2022,0.0,10000.0,-108560377.72,IMPS
2022-06-29,MOB-IMPS-CR RAMESHPAND Karur2461 logesh4,0.0,3000.0,-108557377.72,IMPS
2022-06-29,2461UPI 748 VIGNESHWA FDRL 56876ybl Payment Y3244f3a4fbe0,0.0,15623.0,-108541754.72,UPI
2022-06-29,CASH-BNA-09460946BY01 06 222461,0.0,34000.0,-108507754.72,CASH
2022-06-29,CASH-BNA-09460946BY01 06 222461,0.0,6200.0,-108501554.72,CASH
2022-06-29,UPI CR 218020731237 SURESH2461SA TMBL 73730ybl PaytoM Y,0.0,2000.0,-108499554.72,UPI
2022-06-29,UPI CR 218052276613 Mr2461BOUSDE IDIB 37752axl Payment,0.0,3311.0,-108496243.72,UPI
2022-06-29,NEFT2461Cr---SELVITYRES-null,0.0,117875.0,-108378368.72,NEFT
2022-06-29,NEFT2461Cr-98-VSKAUTOMOBILES- URGENT,0.0,23004.0,-108355364.72,NEFT
2022-06-29,NEFT2461Cr-47-MSMSSSON- ATTN INB,0.0,24087.0,-108331277.72,NEFT
2022-06-30,INET-IMPS-CR VINAYAKAA TAMILNAD2461M 884,0.0,5000.0,-108326277.72,IMPS
2022-06-30,-CHITHRAAGENCIES2461DrawdownFromCASA,362419.0,0.0,-108688696.72,EMI-DEBIT
2022-06-30,ByClgCHNACCTSEC-BANDHAN2461BANKCHITHRAAGENCIES,0.0,65888.0,-108622808.72,CHQ
2022-06-30,ByClgCHNACCTSEC-STATEBANKOF2461INDIASBICHITHRAAGENCIES,0.0,81871.0,-108540937.72,CHQ
2022-06-30,ByClgCHNACCTSEC-TAMILNAD2461MERCANTILEBANKLTDTMBCHITHRAAGENCIES,0.0,1775.0,-108539162.72,CHQ
2022-06-30,ByClgCHNACCTSEC-BANKOFINDIA2461BOICHITHRAAGENCIES,0.0,9065.0,-108530097.72,CHQ
2022-06-30,ByClgCHNACCTSEC-INDIAN2461OVERSEASBANKIOBCHITHRAAGENCIES,0.0,19218.0,-108510879.72,CHQ
2022-06-30,ByClgCHNACCTSEC-CENTRALBANK2461OFINDIACBICHITHRAAGENCIES,0.0,13845.0,-108497034.72,CHQ
2022-06-30,ByClgCHNACCTSEC-INDIAN2461OVERSEASBANKIOBCHITHRAAGENCIES,0.0,105034.0,-108392000.72,CHQ
2022-06-30,ByClgCHNACCTSEC-KARURVYSYA2461BANKLTDKVBCHITHRAAGENCIES,0.0,8840.0,-108383160.72,CHQ
2022-06-30,ByClgCHNACCTSEC-CITYUNION2461BANKLTDCHITHRAAGENCIES,0.0,3000.0,-108380160.72,CHQ
2022-06-30,ByClgCHNACCTSEC-INDIAN2461OVERSEASBANKIOBCHITHRAAGENCIES,0.0,3879.0,-108376281.72,CHQ
2022-06-30,UPI CR 218191594791 MSVKS2461 IDIB s vks,0.0,9053.0,-108367228.72,UPI
2022-06-30,NEFT2461Cr-34-SRIKUMARANAUTOSPARES- REF,0.0,3000.0,-108364228.72,NEFT
2022-06-30,MOB-IMPS-CR AbdulKade INDIAN24617 Deposit6,0.0,30000.0,-108334228.72,IMPS
2022-06-30,CashDeposit1MDUPTNAGAR2461,0.0,60000.0,-108274228.72,CASH
2022-06-30,2461UPI 039 VIGNESH KVBL cbank UPI Hfeaeaf 06 2022,0.0,2000.0,-108272228.72,UPI
2022-06-30,2461UPI 148 PONNUCHAM BKID hasmyokhdfcbank UPI HDF9d7d7cdcb 06 2022,0.0,9449.0,-108262779.72,UPI
2022-06-30,FundsTransferDebit1019201000493SARAVANACYCLEMART,0.0,6747.0,-108256032.72,TRANSFER
2022-06-30,INET-IMPS-CR ALEXAUTO TAMILNAD2461M 010,0.0,13091.0,-108242941.72,IMPS
2022-06-30,NEFT2461Cr---MOORTHYMOTORSTORES-7 610 6Inv-,0.0,12291.0,-108230650.72,NEFT
2022-06-30,NEFT24610NEFT01-SRIVISHNUAUTOMOBILES-BUSINESSRELATED,0.0,59293.0,-108171357.72,NEFT
2022-06-30,INET-IMPS-CR SRISELVAK TAMILNAD2461M 052,0.0,4266.0,-108167091.72,IMPS
2022-06-30,NEFT2461Cr-62-SEENIAPPAAUTOSTORE-null,0.0,20702.0,-108146389.72,NEFT
2022-06-30,INET-IMPS-CR SOMNATHAU ICICI24611134 CHE 2022,0.0,40338.0,-108106051.72,IMPS
2022-06-30,UPI CR 218138623506 SRI2461EASWA CIUB ci UPI 91f,0.0,10000.0,-108096051.72,UPI
2022-06-30,IBOAT2140877002397261010137OTH,0.0,250000.0,-107846051.72,TRANSFER
2022-06-30,NEFT2461Cr-35-SRIGANESHAUTOAGENCY- ATTN Gane,0.0,10360.0,-107835691.72,NEFT
2022-06-30,2461UPI 877 RAMAMOORT KVBL 30461ibl PaytoM bc 2022,0.0,10000.0,-107825691.72,UPI
2022-06-30,MOB-IMPS-CR RAMALINGAM IOBN12461 065 Ot 2022,0.0,4000.0,-107821691.72,IMPS
2022-07-01,FolioamtFixed2461,6785.0,0.0,-107828476.72,BANK-CHARGES
2022-07-01,CASADebitInterestCapitalized2461,860447.0,0.0,-108688923.72,INTEREST-PAID
2022-07-01,INET-IMPS-CR Ananthapr IOBN22461 149 SRIGA 14,0.0,8472.0,-108680451.72,IMPS
2022-07-01,ChqPaid-MICRInward2461Clearing-CASTROLINDIALTD-DEUTSCHEBANKDTB-DEUTSCHEBANK,2319955.86,0.0,-111000407.58,CHQ
2022-07-01,ByClgCHNACCTSEC-TAMILNAD2461MERCANTILEBANKLTDTMBCHITHRAAGENCIES,0.0,9669.0,-110990738.58,CHQ
2022-07-01,ByClgCHNACCTSEC-IDBIBANKLTD2461CHITHRAAGENCIES,0.0,4049.0,-110986689.58,CHQ
2022-07-01,ByClgCHNACCTSEC-STATEBANKOF2461INDIASBICHITHRAAGENCIES,0.0,7319.0,-110979370.58,CHQ
2022-07-01,ByClgCHNACCTSEC-TAMILNAD2461MERCANTILEBANKLTDTMBCHITHRAGENCIES,0.0,13847.0,-110965523.58,CHQ
2022-07-01,ByClgCHNACCTSEC-CITYUNION2461BANKLTDCHITHRAAGENCIES,0.0,2202.0,-110963321.58,CHQ
2022-07-01,ByClgCHNACCTSEC-CITYUNION2461BANKLTDCHITHRAAGENCIES,0.0,10000.0,-110953321.58,CHQ
2022-07-01,ByClgCHNACCTSEC-STATEBANKOF2461INDIASBIALAGENDRAN,0.0,110879.0,-110842442.58,CHQ
2022-07-01,2461UPI 357 PUGALENTH SBIN imn-1oksbi mathitw a 2022,0.0,5379.0,-110837063.58,UPI
2022-07-01,NEFT2461Cr-27-ABDULLAHAUTOSTORES- ATTN,0.0,100000.0,-110737063.58,NEFT
2022-07-01,2461UPI 331 MUTHUKUMAR CNRB s UPI f,0.0,300.0,-110736763.58,UPI
2022-07-01,UPI CR 218225758852 HANNAH2461EL CNRB ay PaytoM ea,0.0,562.0,-110736201.58,UPI
2022-07-01,NEFT24610002101-MKENTERPRISES-null,0.0,150000.0,-110586201.58,NEFT
2022-07-01,CashDeposit MDUPTNAGAR2461,0.0,375000.0,-110211201.58,CASH
2022-07-01,FundsTransferDebit1007201001201LORRYOWNERSASSOCIA,0.0,21893.0,-110189308.58,TRANSFER
2022-07-01,2461UPI 148 NAGARAJAN UBIN s UPI adaa6a 07 2022,0.0,3000.0,-110186308.58,UPI
2022-07-01,UPI CR 218253778143 RAMYA2461P CNRB 36451ibl Payment IBLbe8e 07 2022,0.0,3000.0,-110183308.58,UPI
2022-07-01,NEFT246180-METROAUTOCORPORATION- URGENT,0.0,17642.0,-110165666.58,NEFT
2022-07-01,NEFT2461Cr-48-JAYAAUTOPARTS- ATTN INB,0.0,40000.0,-110125666.58,NEFT
2022-07-01,NEFT2461Cr-66-SRILAKSHMIAGENCIES- ATTN INB,0.0,104061.0,-110021605.58,NEFT
2022-07-01,MOB-IMPS-CR Selvapandi INDIAN24619 Deposit4,0.0,5000.0,-110016605.58,IMPS
2022-07-01,MOB-IMPS-CR Selvapandi INDIAN24619 Deposit4,0.0,1000.0,-110015605.58,IMPS
2022-07-01,FundsTransferDebit62141400000046SRIVENKATESHWARATW,0.0,12405.0,-110003200.58,TRANSFER
2022-07-01,FundsTransferDebit3315201000036THIRUMURUGANAUTOSP,0.0,4418.0,-109998782.58,TRANSFER
2022-07-01,FundsTransferDebit62263070000315SAKTHIISIVAMMOTORS,0.0,9616.0,-109989166.58,TRANSFER
2022-07-01,FundsTransferDebit1093201001547PRABHUOILSTORE,0.0,17294.0,-109971872.58,TRANSFER
2022-07-01,MOB-IMPS-CR SELVARAJA INDIAN2461 9,0.0,24585.0,-109947287.58,IMPS
2022-07-01,NEFT2461AUTOMOBILES-Prem,0.0,9273.0,-109938014.58,NEFT
2022-07-01,INET-IMPS-CR NELSONSBE TAMILNAD2461M 029 AGAINST2,0.0,58788.0,-109879226.58,IMPS
2022-07-01,MB6700450 07 2220-28032010000292461,0.0,17337.0,-109861889.58,TRANSFER
2022-07-01,2461UPI 929 ANANDARAJ KVBL 99457ybl Payment,0.0,3000.0,-109858889.58,UPI
2022-07-01,NEFT2461Cr-98-BHARATHTRADERS- REF,0.0,4119.0,-109854770.58,NEFT
2022-07-01,MOB-IMPS-CR AbdulKade INDIAN24617 6,0.0,100000.0,-109754770.58,IMPS
2022-07-02,CASHHANDLINGCHCAODOCC2461,885.0,0.0,-109755655.58,BANK-CHARGES
2022-07-02,NEFT2461Cr-99-NATIONALTRADERS-null,0.0,12930.0,-109742725.58,NEFT
2022-07-02,ByClgCHNACCTSEC-TAMILNAD2461MERCANTILEBANKLTDTMBCHITHRAAGENCIES,0.0,13849.0,-109728876.58,CHQ
2022-07-02,ByClgCHNACCTSEC-HDFCBANK2461LTDCHITHRAAGENCIES,0.0,5242.0,-109723634.58,CHQ
2022-07-02,ByClgCHNACCTSEC-CITYUNION2461BANKLTDCHITHRAAGENCIES,0.0,3000.0,-109720634.58,CHQ
2022-07-02,ByClgCHNACCTSEC-INDIANBANK2461INBCHITHRAAGENCIES,0.0,7342.0,-109713292.58,CHQ
2022-07-02,ByClgCHNACCTSEC-CITYUNION2461BANKLTDCHITHRAAGENCIES,0.0,12572.0,-109700720.58,CHQ
2022-07-02,ByClgCHNACCTSEC-AXISBANKLTD2461CHITHRAAGENCIES,0.0,10000.0,-109690720.58,CHQ
2022-07-02,ByClgCHNACCTSEC-INDIANBANK2461INBCHITHRAAGENCIES,0.0,36535.0,-109654185.58,CHQ
2022-07-02,ByClgCHNACCTSEC-UNIONBANKOF2461INDIAUBICHITHRAAGENCIES,0.0,2280.0,-109651905.58,CHQ
2022-07-02,ByClgCHNACCTSEC-TAMILNAD2461MERCANTILEBANKLTDTMBCHITHRAAGENCIES,0.0,12315.0,-109639590.58,CHQ
2022-07-02,ByClgCHNACCTSEC-TAMILNAD2461MERCANTILEBANKLTDTMBCHITHRAAGENCIES,0.0,11641.0,-109627949.58,CHQ
2022-07-02,FundsTransferDebit1011261000400-M2461RAUTOSTORE,0.0,17049.0,-109610900.58,TRANSFER
2022-07-02,FundsTransferDebit1093201001547PRABHUOILSTORE,0.0,12817.0,-109598083.58,TRANSFER
2022-07-02,CashDeposit1MDUPTNAGAR2461,0.0,300000.0,-109298083.58,CASH
2022-07-02,INET-IMPS-CR Customer IOBN22461 105 Sathiy 2022,0.0,6377.0,-109291706.58,IMPS
2022-07-02,NEFT2461MMANAUTOSTORE-nullPage68of215,0.0,7860.0,-109283846.58,NEFT
2022-07-02,IBOAT18577920030542010002292461OnlineTransactionOTH-LoantoAgenciesVIP,60000.0,0.0,-109343846.58,TRANSFER
2022-07-02,UPI CR 218319814070 MSTHE2461RO IDIB 998-2okhdfcbank UPI 2,0.0,10000.0,-109333846.58,UPI
2022-07-02,NEFT24610IN0426-THECHAKRAAUTOLINK-DBSS0IN0426,0.0,23341.0,-109310505.58,NEFT
2022-07-03,CASHHANDLINGCHCAODOCC2461,708.0,0.0,-109311213.58,BANK-CHARGES
2022-07-03,2461UPI 970 DINESHKUM AIRP 088-1okhdfcbank UPI d,0.0,5480.0,-109305733.58,UPI
2022-07-04,NEFT2461Cr-30-SIDDHESHAUTOSPARES- REF,0.0,16665.0,-109289068.58,NEFT
2022-07-04,ByClgCHNACCTSEC-PANDYAN2461GRAMABPURAMSTPACHITHRAAGENCIES,0.0,2885.0,-109286183.58,CHQ
2022-07-04,ByClgCHNACCTSEC-PUNJAB2461NATIONALBANKPNBCHITHRAAGENCIES,0.0,3447.0,-109282736.58,CHQ
2022-07-04,ByClgCHNACCTSEC-ICICIBANKLTD2461CHITHRAAGENCIES,0.0,15000.0,-109267736.58,CHQ
2022-07-04,ByClgCHNACCTSEC-TAMILNAD2461MERCANTILEBANKLTDTMBCHITHRAAGENCIES,0.0,2926.0,-109264810.58,CHQ
2022-07-04,ByClgCHNACCTSEC-TAMILNAD2461MERCANTILEBANKLTDTMBCHITHRAAGENCIES,0.0,5502.0,-109259308.58,CHQ
2022-07-04,ByClgCHNACCTSEC-INDIAN2461OVERSEASBANKIOBCHITHRAAGENCIES,0.0,37300.0,-109222008.58,CHQ
2022-07-04,ByClgCHNACCTSEC-INDIAN2461OVERSEASBANKIOBCHITHRAAGENCIES,0.0,22008.0,-109200000.58,CHQ
2022-07-04,ByClgCHNACCTSEC-KARURVYSYA2461BANKLTDKVBCHITHRAAGENCIES,0.0,13720.0,-109186280.58,CHQ
2022-07-04,ByClgCHNACCTSEC-CITYUNION2461BANKLTDCHITHRAAGENCIES,0.0,20575.0,-109165705.58,CHQ
2022-07-04,ByClgCHNACCTSEC-TAMILNAD2461MERCANTILEBANKLTDTMBCHITHRAAGENCIES,0.0,7336.0,-109158369.58,CHQ
2022-07-04,ByClgCHNACCTSEC-INDIANBANK2461INBCHITHRAAGENCIES,0.0,6629.0,-109151740.58,CHQ
2022-07-04,ByClgCHNACCTSEC-BANKOF2461BARODABOBCHITHRAAGENCIES,0.0,8300.0,-109143440.58,CHQ
2022-07-04,ByClgCHNACCTSEC-TAMILNAD2461MERCANTILEBANKLTDTMBCHITHRAAGENCIES,0.0,18816.0,-109124624.58,CHQ
2022-07-04,NEFT2461Cr-00-TMSAUTOSPARES-null,0.0,114158.0,-109010466.58,NEFT
2022-07-04,UPI CR 218511341084 Antony2461Pr SBIN ckiumoksbi UPI,0.0,2000.0,-109008466.58,UPI
2022-07-04,2461UPI 376 BOOPATHIR HDFC 759-1okhdfcbank UPI f2f4adcd1ae Page69of215,0.0,16377.0,-108992089.58,UPI
2022-07-04,UPI CR 218589242790 SRI2461KANNA UBIN s PaytoM 3deabaffe8ad,0.0,8688.0,-108983401.58,UPI
2022-07-04,NEFT2461NAUTOSPARES-Guhan,0.0,1467.0,-108981934.58,NEFT
2022-07-04,MOB-IMPS-CR POPULARAU Karur2461 pop 2022,0.0,7518.0,-108974416.58,IMPS
